,協和#1,協和#2,協和#3,協和#4,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,台中Gas1&2,台中Gas3&4,南部CC#1,南部CC#2,南部CC#3,南部CC#4,烏來&桂山&粗坑,桂山發電廠,桂山發電廠.1,桂山發電廠.2,桂山發電廠.3,翡翠#1,桂山發電廠.4,林口#1,林口#2,麥寮#1,麥寮#2,麥寮#3,國光#1,星彰#1,星元#1,嘉惠#1
2016/12/23 18:10,-3.16917832476,-3.16917832476,-3.16917832476,-3.16917832476,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,6.37935007568,-4.87423903634,-4.87423903634,-4.87423903634,-4.87423903634,3.56420564738,3.56420564738,3.56420564738,3.56420564738,3.56420564738,3.56420564738,3.56420564738,-6.76882789448,-6.76882789448,-1.20684403482,-1.20684403482,-1.20684403482,-4.71123978377,-2.57673766412,-2.75120220875,4.11823344462
2016/12/23 18:20,-6.89200976212,-6.89200976212,-6.89200976212,-6.89200976212,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,1.51914706206,-4.29684529699,-4.29684529699,-4.29684529699,-4.29684529699,4.80364801512,4.80364801512,4.80364801512,4.80364801512,4.80364801512,4.80364801512,4.80364801512,-6.99392983977,-6.99392983977,-0.769712063608,-0.769712063608,-0.769712063608,-4.40292929779,-2.41004954925,-2.57493576876,6.34792477794
2016/12/23 18:30,-7.34458057934,-7.34458057934,-7.34458057934,-7.34458057934,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,1.01082751981,-3.76480652369,-3.76480652369,-3.76480652369,-3.76480652369,0.801998482443,0.801998482443,0.801998482443,0.801998482443,0.801998482443,0.801998482443,0.801998482443,-7.10935652732,-7.10935652732,-1.30201994129,-1.30201994129,-1.30201994129,-4.40192186441,-2.52756270378,-2.59562641109,6.81467938912
2016/12/23 18:40,-10.0943806993,-10.0943806993,-10.0943806993,-10.0943806993,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,2.71069274418,-4.60185758464,-4.60185758464,-4.60185758464,-4.60185758464,-0.666596697827,-0.666596697827,-0.666596697827,-0.666596697827,-0.666596697827,-0.666596697827,-0.666596697827,-6.79309368022,-6.79309368022,-0.655779433757,-0.655779433757,-0.655779433757,-4.26412102365,-1.85582627343,-1.98936806347,8.40711977271
2016/12/23 18:50,-9.24175025957,-9.24175025957,-9.24175025957,-9.24175025957,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,2.12255582312,-4.93178071631,-4.93178071631,-4.93178071631,-4.93178071631,0.952678490777,0.952678490777,0.952678490777,0.952678490777,0.952678490777,0.952678490777,0.952678490777,-6.11126734327,-6.11126734327,-0.980196913866,-0.980196913866,-0.980196913866,-3.88175753031,-1.91703969585,-1.97152881653,7.59335470447
2016/12/23 19:00,-9.90700946358,-9.90700946358,-9.90700946358,-9.90700946358,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-0.520678100599,-3.54913649191,-3.54913649191,-3.54913649191,-3.54913649191,-0.414441657527,-0.414441657527,-0.414441657527,-0.414441657527,-0.414441657527,-0.414441657527,-0.414441657527,-5.84820963411,-5.84820963411,-0.201620502207,-0.201620502207,-0.201620502207,-3.02273431765,-1.88863371702,-1.84843417302,7.47393537023
2016/12/23 19:10,-7.98376616199,-7.98376616199,-7.98376616199,-7.98376616199,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,3.18084057582,-3.74591615263,-3.74591615263,-3.74591615263,-3.74591615263,-0.577715998066,-0.577715998066,-0.577715998066,-0.577715998066,-0.577715998066,-0.577715998066,-0.577715998066,-7.16132175642,-7.16132175642,-0.074421560323,-0.074421560323,-0.074421560323,-3.97947674721,-1.75395256374,-1.78501817949,8.39778730378
2016/12/23 19:20,-8.24243816295,-8.24243816295,-8.24243816295,-8.24243816295,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,3.71308713527,-2.63505930086,-2.63505930086,-2.63505930086,-2.63505930086,1.08667569079,1.08667569079,1.08667569079,1.08667569079,1.08667569079,1.08667569079,1.08667569079,-6.63054176388,-6.63054176388,-1.55521442777,-1.55521442777,-1.55521442777,-3.80727943138,-1.63334393566,-1.56331447698,8.48698336249
2016/12/23 19:30,-6.11361942265,-6.11361942265,-6.11361942265,-6.11361942265,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,2.5960807113,-2.53886082251,-2.53886082251,-2.53886082251,-2.53886082251,0.302335564524,0.302335564524,0.302335564524,0.302335564524,0.302335564524,0.302335564524,0.302335564524,-7.60256696428,-7.60256696428,-0.828727048805,-0.828727048805,-0.828727048805,-4.12835193505,-2.1218208189,-2.07216698495,8.55712832284
2016/12/23 19:40,-7.28871457964,-7.28871457964,-7.28871457964,-7.28871457964,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,2.18795226146,-1.71820853125,-1.71820853125,-1.71820853125,-1.71820853125,1.08786453722,1.08786453722,1.08786453722,1.08786453722,1.08786453722,1.08786453722,1.08786453722,-5.94935716028,-5.94935716028,-0.140709278384,-0.140709278384,-0.140709278384,-3.42574343645,-2.39628477382,-2.52102465361,9.28175379292
2016/12/23 19:50,-12.0566698864,-12.0566698864,-12.0566698864,-12.0566698864,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,1.70431083724,-2.54392098202,-2.54392098202,-2.54392098202,-2.54392098202,0.968709534149,0.968709534149,0.968709534149,0.968709534149,0.968709534149,0.968709534149,0.968709534149,-5.67007822033,-5.67007822033,-0.412733258301,-0.412733258301,-0.412733258301,-3.60003747684,-2.76139354915,-2.78003957684,9.04661978103
2016/12/23 20:00,-10.0494171758,-10.0494171758,-10.0494171758,-10.0494171758,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,0.462110436441,1.45431046041,1.45431046041,1.45431046041,1.45431046041,2.02994085578,2.02994085578,2.02994085578,2.02994085578,2.02994085578,2.02994085578,2.02994085578,-4.56726952113,-4.56726952113,-0.318693561314,-0.318693561314,-0.318693561314,-3.14435085903,-3.41942302066,-3.49718370479,8.89325194976
2016/12/23 20:10,-8.43758541646,-8.43758541646,-8.43758541646,-8.43758541646,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,2.44374988005,-1.40211023282,-1.40211023282,-1.40211023282,-1.40211023282,0.715844811804,0.715844811804,0.715844811804,0.715844811804,0.715844811804,0.715844811804,0.715844811804,-4.93945842224,-4.93945842224,-0.00731221729922,-0.00731221729922,-0.00731221729922,-3.19504371659,-3.18608237089,-3.2241717404,9.17797691207
2016/12/23 20:20,-50.8471704102,-50.8471704102,-50.8471704102,-50.8471704102,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,4.19288161074,-0.43559502312,-0.43559502312,-0.43559502312,-0.43559502312,-50.1424821211,-50.1424821211,-50.1424821211,-50.1424821211,-50.1424821211,-50.1424821211,-50.1424821211,-30.8418315414,-30.8418315414,-0.525383113217,-0.525383113217,-0.525383113217,-34.5724254414,-3.24975296669,-3.29912156532,10.3170355576
2016/12/23 20:30,-8.98039169321,-8.98039169321,-8.98039169321,-8.98039169321,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,3.18575879157,-1.09093233323,-1.09093233323,-1.09093233323,-1.09093233323,1.53460413995,1.53460413995,1.53460413995,1.53460413995,1.53460413995,1.53460413995,1.53460413995,-4.04829397197,-4.04829397197,-1.81599190074,-1.81599190074,-1.81599190074,-3.6304941353,-3.18904510229,-3.2562152136,9.29557791015
2016/12/23 20:40,-8.2701568873,-8.2701568873,-8.2701568873,-8.2701568873,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,3.15469121409,-0.714109647701,-0.714109647701,-0.714109647701,-0.714109647701,0.135688692747,0.135688692747,0.135688692747,0.135688692747,0.135688692747,0.135688692747,0.135688692747,-5.05115150378,-5.05115150378,-1.60249838196,-1.60249838196,-1.60249838196,-3.05913790997,-3.57800815403,-3.63552032287,10.2259173658
2016/12/23 20:50,-6.86791668155,-6.86791668155,-6.86791668155,-6.86791668155,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,3.444614686,0.905708702656,0.905708702656,0.905708702656,0.905708702656,0.136255086133,0.136255086133,0.136255086133,0.136255086133,0.136255086133,0.136255086133,0.136255086133,-4.64746355105,-4.64746355105,-0.826961183706,-0.826961183706,-0.826961183706,-3.40660954466,-2.90252300961,-2.93724385199,9.42177825033
2016/12/23 21:00,-8.26251833452,-8.26251833452,-8.26251833452,-8.26251833452,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,1.22198174854,3.09263794557,3.09263794557,3.09263794557,3.09263794557,1.17744582257,1.17744582257,1.17744582257,1.17744582257,1.17744582257,1.17744582257,1.17744582257,-3.63327788483,-3.63327788483,-2.68268921788,-2.68268921788,-2.68268921788,-2.82585617193,-3.16042125712,-3.25699964833,9.34013550284
2016/12/23 21:10,-8.91504520958,-8.91504520958,-8.91504520958,-8.91504520958,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,2.87255001207,-0.470146701578,-0.470146701578,-0.470146701578,-0.470146701578,-0.880101327376,-0.880101327376,-0.880101327376,-0.880101327376,-0.880101327376,-0.880101327376,-0.880101327376,-3.92164600902,-3.92164600902,-2.76785586171,-2.76785586171,-2.76785586171,-3.24213419042,-3.20080215681,-3.29714380831,9.21428922204
2016/12/23 21:20,-8.8488144464,-8.8488144464,-8.8488144464,-8.8488144464,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,3.33434934286,1.45387408154,1.45387408154,1.45387408154,1.45387408154,0.599587438289,0.599587438289,0.599587438289,0.599587438289,0.599587438289,0.599587438289,0.599587438289,-3.97270625803,-3.97270625803,-1.07016211846,-1.07016211846,-1.07016211846,-2.91932534267,-2.80895446004,-2.94553813951,9.83568200279
2016/12/23 21:30,-6.0990978859,-6.0990978859,-6.0990978859,-6.0990978859,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,2.9320020697,0.0588637190471,0.0588637190471,0.0588637190471,0.0588637190471,0.472859031717,0.472859031717,0.472859031717,0.472859031717,0.472859031717,0.472859031717,0.472859031717,-2.56054915447,-2.56054915447,-1.43202099394,-1.43202099394,-1.43202099394,-3.00223413623,-2.97233956848,-3.11389609898,9.4629393096
2016/12/23 21:40,-7.23338646864,-7.23338646864,-7.23338646864,-7.23338646864,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,2.713169735,-1.27289940773,-1.27289940773,-1.27289940773,-1.27289940773,1.00708490109,1.00708490109,1.00708490109,1.00708490109,1.00708490109,1.00708490109,1.00708490109,-4.07089985243,-4.07089985243,-1.41542356029,-1.41542356029,-1.41542356029,-3.01718142902,-2.89954822568,-3.04036717418,9.4120418104
2016/12/23 21:50,-6.4116405182,-6.4116405182,-6.4116405182,-6.4116405182,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,3.19404437107,-0.828157540635,-0.828157540635,-0.828157540635,-0.828157540635,0.967868589288,0.967868589288,0.967868589288,0.967868589288,0.967868589288,0.967868589288,0.967868589288,-3.93829723648,-3.93829723648,-1.33182083239,-1.33182083239,-1.33182083239,-3.1972585422,-2.99183862044,-3.16765154713,10.078277277
2016/12/23 22:00,-8.13222106486,-8.13222106486,-8.13222106486,-8.13222106486,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,2.45796847108,-0.944325735101,-0.944325735101,-0.944325735101,-0.944325735101,0.0625923109322,0.0625923109322,0.0625923109322,0.0625923109322,0.0625923109322,0.0625923109322,0.0625923109322,-4.08991304495,-4.08991304495,-2.61334757317,-2.61334757317,-2.61334757317,-3.02390784005,-3.12030120606,-3.26284383525,9.56934031928
2016/12/23 22:10,-4.33189419468,-4.33189419468,-4.33189419468,-4.33189419468,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,2.53883748573,0.452318889076,0.452318889076,0.452318889076,0.452318889076,0.473110823987,0.473110823987,0.473110823987,0.473110823987,0.473110823987,0.473110823987,0.473110823987,-4.35648501244,-4.35648501244,-2.06614882509,-2.06614882509,-2.06614882509,-2.81975813858,-2.40339879298,-2.53875302182,9.79089663479
2016/12/23 22:20,-4.21979825861,-4.21979825861,-4.21979825861,-4.21979825861,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,2.90109786384,-0.203526206252,-0.203526206252,-0.203526206252,-0.203526206252,0.336951395897,0.336951395897,0.336951395897,0.336951395897,0.336951395897,0.336951395897,0.336951395897,-5.07325355984,-5.07325355984,-3.47492422349,-3.47492422349,-3.47492422349,-2.70687285036,-1.12413650724,-1.28822015852,9.74190737112
2016/12/23 22:30,-9.09749556345,-9.09749556345,-9.09749556345,-9.09749556345,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,1.92838500517,-0.273187479467,-0.273187479467,-0.273187479467,-0.273187479467,0.0310598193736,0.0310598193736,0.0310598193736,0.0310598193736,0.0310598193736,0.0310598193736,0.0310598193736,-3.68407562401,-3.68407562401,-4.23543098612,-4.23543098612,-4.23543098612,-2.12983601404,-1.93437285506,-2.05909044693,9.1530930641
2016/12/23 22:40,-6.11731328175,-6.11731328175,-6.11731328175,-6.11731328175,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,1.27183373889,0.452082027113,0.452082027113,0.452082027113,0.452082027113,0.643441765294,0.643441765294,0.643441765294,0.643441765294,0.643441765294,0.643441765294,0.643441765294,-5.23086553148,-5.23086553148,-2.93794417858,-2.93794417858,-2.93794417858,-2.71852837183,-2.97755431319,-2.98643372366,9.50247350988
2016/12/23 22:50,-5.37710837087,-5.37710837087,-5.37710837087,-5.37710837087,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,0.640781543579,-0.947919646728,-0.947919646728,-0.947919646728,-0.947919646728,-0.410133317114,-0.410133317114,-0.410133317114,-0.410133317114,-0.410133317114,-0.410133317114,-0.410133317114,-4.66663765026,-4.66663765026,-4.83869638205,-4.83869638205,-4.83869638205,-3.15896227645,-2.85491918922,-2.82351618449,10.3631592491
2016/12/23 23:00,-6.82201977735,-6.82201977735,-6.82201977735,-6.82201977735,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,-3.06894423924,3.25717118285,3.25717118285,3.25717118285,3.25717118285,0.684101631934,0.684101631934,0.684101631934,0.684101631934,0.684101631934,0.684101631934,0.684101631934,-2.63534100783,-2.63534100783,-6.59505387803,-6.59505387803,-6.59505387803,-4.21661761686,-2.48935880521,-2.48785144063,9.94836404137
2016/12/23 23:10,-4.90666961015,-4.90666961015,-4.90666961015,-4.90666961015,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,0.106195929982,-1.46094851196,-1.46094851196,-1.46094851196,-1.46094851196,0.416901776074,0.416901776074,0.416901776074,0.416901776074,0.416901776074,0.416901776074,0.416901776074,-5.48137646547,-5.48137646547,-3.93281090446,-3.93281090446,-3.93281090446,-4.52749549419,-2.33721379435,-2.40842545393,8.17620556214
2016/12/23 23:20,-8.74229838228,-8.74229838228,-8.74229838228,-8.74229838228,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,0.127041584191,-2.15147363204,-2.15147363204,-2.15147363204,-2.15147363204,1.45582110717,1.45582110717,1.45582110717,1.45582110717,1.45582110717,1.45582110717,1.45582110717,-4.01279120125,-4.01279120125,-6.46064650629,-6.46064650629,-6.46064650629,-5.21218336405,-2.89857343456,-2.98633731925,4.43791036082
2016/12/23 23:30,-7.74887881895,-7.74887881895,-7.74887881895,-7.74887881895,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,1.0629045668,-0.299757688248,-0.299757688248,-0.299757688248,-0.299757688248,0.972960209612,0.972960209612,0.972960209612,0.972960209612,0.972960209612,0.972960209612,0.972960209612,-4.08238679643,-4.08238679643,-5.63685099582,-5.63685099582,-5.63685099582,-5.42311716989,-1.6629668166,-1.85709341996,6.72881490077
2016/12/23 23:40,-9.45746746921,-9.45746746921,-9.45746746921,-9.45746746921,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-0.118735566657,-1.27555823932,-1.27555823932,-1.27555823932,-1.27555823932,0.873960506893,0.873960506893,0.873960506893,0.873960506893,0.873960506893,0.873960506893,0.873960506893,-5.31525283505,-5.31525283505,-6.77442960952,-6.77442960952,-6.77442960952,-5.47787297846,-1.0699116805,-1.20600458867,8.7039368302
2016/12/23 23:50,-9.25156511484,-9.25156511484,-9.25156511484,-9.25156511484,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,0.949322283907,-0.0575446577044,-0.0575446577044,-0.0575446577044,-0.0575446577044,2.82181332787,2.82181332787,2.82181332787,2.82181332787,2.82181332787,2.82181332787,2.82181332787,-4.45471506284,-4.45471506284,-7.29021045228,-7.29021045228,-7.29021045228,-5.54839158271,-0.666605242957,-0.77633428979,10.3855650055
